store_code,schedule_date,employee_id,slot_index,slot_start,slot_end,status_code,status_cn
US00024,2026-06-12,US202509300006,20,10:00,10:30,班,on_duty
US00024,2026-06-12,US202509300006,21,10:30,11:00,班,on_duty
US00024,2026-06-12,US202509300006,22,11:00,11:30,休,rest
US00024,2026-06-12,US202509300006,23,11:30,12:00,休,rest
US00024,2026-06-12,US202509300006,24,12:00,12:30,班,on_duty
US00024,2026-06-12,US202509300006,25,12:30,13:00,班,on_duty
US00024,2026-06-12,US202509300006,26,13:00,13:30,班,on_duty
US00024,2026-06-12,US202509300006,27,13:30,14:00,班,on_duty
US00024,2026-06-12,US202509300006,28,14:00,14:30,班,on_duty
US00024,2026-06-12,US202601200007,22,11:00,11:30,班,on_duty
US00024,2026-06-12,US202601200007,23,11:30,12:00,班,on_duty
US00024,2026-06-12,US202601200007,24,12:00,12:30,班,on_duty
US00024,2026-06-12,US202601200007,25,12:30,13:00,班,on_duty
US00024,2026-06-12,US202601200007,26,13:00,13:30,班,on_duty
US00024,2026-06-12,US202601200007,27,13:30,14:00,休,rest
US00024,2026-06-12,US202601200007,28,14:00,14:30,休,rest
US00024,2026-06-12,US202601200007,29,14:30,15:00,班,on_duty
US00024,2026-06-12,US202601200007,30,15:00,15:30,班,on_duty
US00024,2026-06-12,US202601200007,31,15:30,16:00,班,on_duty
US00024,2026-06-12,US202601200007,32,16:00,16:30,班,on_duty
US00024,2026-06-12,US202601200007,33,16:30,17:00,班,on_duty
US00024,2026-06-12,US202601200007,34,17:00,17:30,班,on_duty
US00024,2026-06-12,US202601200007,35,17:30,18:00,班,on_duty
US00024,2026-06-12,US202601200007,36,18:00,18:30,班,on_duty
US00024,2026-06-12,US202601200007,37,18:30,19:00,班,on_duty
US00024,2026-06-12,US202601200007,38,19:00,19:30,班,on_duty
US00024,2026-06-12,US202601200008,12,06:00,06:30,班,on_duty
US00024,2026-06-12,US202601200008,13,06:30,07:00,班,on_duty
US00024,2026-06-12,US202601200008,14,07:00,07:30,班,on_duty
US00024,2026-06-12,US202601200008,15,07:30,08:00,班,on_duty
US00024,2026-06-12,US202601200008,16,08:00,08:30,班,on_duty
US00024,2026-06-12,US202601200008,17,08:30,09:00,班,on_duty
US00024,2026-06-12,US202601200008,18,09:00,09:30,休,rest
US00024,2026-06-12,US202601200008,19,09:30,10:00,休,rest
US00024,2026-06-12,US202601200008,20,10:00,10:30,班,on_duty
US00024,2026-06-12,US202601200008,21,10:30,11:00,班,on_duty
US00024,2026-06-12,US202601200008,22,11:00,11:30,班,on_duty
US00024,2026-06-12,US202601200008,23,11:30,12:00,班,on_duty
US00024,2026-06-12,US202601200008,24,12:00,12:30,班,on_duty
US00024,2026-06-12,US202601200008,25,12:30,13:00,班,on_duty
US00024,2026-06-12,US202601200008,26,13:00,13:30,班,on_duty
US00024,2026-06-12,US202602180012,24,12:00,12:30,班,on_duty
US00024,2026-06-12,US202602180012,25,12:30,13:00,班,on_duty
US00024,2026-06-12,US202602180012,26,13:00,13:30,班,on_duty
US00024,2026-06-12,US202602180012,27,13:30,14:00,班,on_duty
US00024,2026-06-12,US202602180012,28,14:00,14:30,班,on_duty
US00024,2026-06-12,US202602180012,29,14:30,15:00,休,rest
US00024,2026-06-12,US202602180012,30,15:00,15:30,休,rest
US00024,2026-06-12,US202602180012,31,15:30,16:00,班,on_duty
US00024,2026-06-12,US202602180012,32,16:00,16:30,班,on_duty
US00024,2026-06-12,US202602180012,33,16:30,17:00,班,on_duty
US00024,2026-06-12,US202602180012,34,17:00,17:30,班,on_duty
US00024,2026-06-12,US202602180012,35,17:30,18:00,班,on_duty
US00024,2026-06-12,US202602180012,36,18:00,18:30,班,on_duty
US00024,2026-06-12,US202602180012,37,18:30,19:00,班,on_duty
US00024,2026-06-12,US202602180012,38,19:00,19:30,班,on_duty
US00024,2026-06-12,US202605140003,12,06:00,06:30,班,on_duty
US00024,2026-06-12,US202605140003,13,06:30,07:00,班,on_duty
US00024,2026-06-12,US202605140003,14,07:00,07:30,班,on_duty
US00024,2026-06-12,US202605140003,15,07:30,08:00,班,on_duty
US00024,2026-06-12,US202605140003,16,08:00,08:30,班,on_duty
US00024,2026-06-12,US202605140003,17,08:30,09:00,班,on_duty
US00024,2026-06-12,US202605140003,18,09:00,09:30,班,on_duty
US00024,2026-06-12,US202605140003,19,09:30,10:00,班,on_duty
US00024,2026-06-12,US202605140003,20,10:00,10:30,班,on_duty
US00024,2026-06-12,US202605140003,21,10:30,11:00,班,on_duty
US00024,2026-06-12,US202605140003,22,11:00,11:30,休,rest
US00024,2026-06-12,US202605140003,23,11:30,12:00,休,rest
US00024,2026-06-12,US202605140003,24,12:00,12:30,班,on_duty
US00024,2026-06-12,US202605140003,25,12:30,13:00,班,on_duty
US00024,2026-06-12,US202605140003,26,13:00,13:30,班,on_duty
US00024,2026-06-12,US202605140003,27,13:30,14:00,班,on_duty
US00024,2026-06-12,US202605140003,28,14:00,14:30,班,on_duty
US00024,2026-06-13,US202506160006,18,09:00,09:30,班,on_duty
US00024,2026-06-13,US202506160006,19,09:30,10:00,班,on_duty
US00024,2026-06-13,US202506160006,20,10:00,10:30,班,on_duty
US00024,2026-06-13,US202506160006,21,10:30,11:00,班,on_duty
US00024,2026-06-13,US202506160006,22,11:00,11:30,班,on_duty
US00024,2026-06-13,US202506160006,23,11:30,12:00,班,on_duty
US00024,2026-06-13,US202506160006,24,12:00,12:30,休,rest
US00024,2026-06-13,US202506160006,25,12:30,13:00,休,rest
US00024,2026-06-13,US202506160006,26,13:00,13:30,班,on_duty
US00024,2026-06-13,US202506160006,27,13:30,14:00,班,on_duty
US00024,2026-06-13,US202506160006,28,14:00,14:30,班,on_duty
US00024,2026-06-13,US202506160006,29,14:30,15:00,班,on_duty
US00024,2026-06-13,US202506160006,30,15:00,15:30,班,on_duty
US00024,2026-06-13,US202506160006,31,15:30,16:00,班,on_duty
US00024,2026-06-13,US202506160006,32,16:00,16:30,班,on_duty
US00024,2026-06-13,US202506160006,33,16:30,17:00,班,on_duty
US00024,2026-06-13,US202506160006,34,17:00,17:30,班,on_duty
US00024,2026-06-13,US202509300006,22,11:00,11:30,班,on_duty
US00024,2026-06-13,US202509300006,23,11:30,12:00,班,on_duty
US00024,2026-06-13,US202509300006,24,12:00,12:30,班,on_duty
US00024,2026-06-13,US202509300006,25,12:30,13:00,班,on_duty
US00024,2026-06-13,US202509300006,26,13:00,13:30,班,on_duty
US00024,2026-06-13,US202509300006,27,13:30,14:00,休,rest
US00024,2026-06-13,US202509300006,28,14:00,14:30,休,rest
US00024,2026-06-13,US202509300006,29,14:30,15:00,班,on_duty
US00024,2026-06-13,US202509300006,30,15:00,15:30,班,on_duty
US00024,2026-06-13,US202509300006,31,15:30,16:00,班,on_duty
US00024,2026-06-13,US202509300006,32,16:00,16:30,班,on_duty
US00024,2026-06-13,US202509300006,33,16:30,17:00,班,on_duty
US00024,2026-06-13,US202509300006,34,17:00,17:30,班,on_duty
US00024,2026-06-13,US202509300006,35,17:30,18:00,班,on_duty
US00024,2026-06-13,US202509300006,36,18:00,18:30,班,on_duty
US00024,2026-06-13,US202509300006,37,18:30,19:00,班,on_duty
US00024,2026-06-13,US202509300006,38,19:00,19:30,班,on_duty
US00024,2026-06-13,US202602180012,24,12:00,12:30,班,on_duty
US00024,2026-06-13,US202602180012,25,12:30,13:00,班,on_duty
US00024,2026-06-13,US202602180012,26,13:00,13:30,班,on_duty
US00024,2026-06-13,US202602180012,27,13:30,14:00,班,on_duty
US00024,2026-06-13,US202602180012,28,14:00,14:30,休,rest
US00024,2026-06-13,US202602180012,29,14:30,15:00,休,rest
US00024,2026-06-13,US202602180012,30,15:00,15:30,班,on_duty
US00024,2026-06-13,US202602180012,31,15:30,16:00,班,on_duty
US00024,2026-06-13,US202602180012,32,16:00,16:30,班,on_duty
US00024,2026-06-13,US202602180012,33,16:30,17:00,班,on_duty
US00024,2026-06-13,US202602180012,34,17:00,17:30,班,on_duty
US00024,2026-06-13,US202602180012,35,17:30,18:00,班,on_duty
US00024,2026-06-13,US202602180012,36,18:00,18:30,班,on_duty
US00024,2026-06-13,US202602180012,37,18:30,19:00,班,on_duty
US00024,2026-06-13,US202602180012,38,19:00,19:30,班,on_duty
US00024,2026-06-13,US202603260013,12,06:00,06:30,班,on_duty
US00024,2026-06-13,US202603260013,13,06:30,07:00,班,on_duty
US00024,2026-06-13,US202603260013,14,07:00,07:30,班,on_duty
US00024,2026-06-13,US202603260013,15,07:30,08:00,班,on_duty
US00024,2026-06-13,US202603260013,16,08:00,08:30,班,on_duty
US00024,2026-06-13,US202603260013,17,08:30,09:00,班,on_duty
US00024,2026-06-13,US202603260013,18,09:00,09:30,班,on_duty
US00024,2026-06-13,US202603260013,19,09:30,10:00,班,on_duty
US00024,2026-06-13,US202603260013,20,10:00,10:30,班,on_duty
US00024,2026-06-13,US202603260013,21,10:30,11:00,班,on_duty
US00024,2026-06-13,US202603260013,22,11:00,11:30,休,rest
US00024,2026-06-13,US202603260013,23,11:30,12:00,休,rest
US00024,2026-06-13,US202603260013,24,12:00,12:30,班,on_duty
US00024,2026-06-13,US202603260013,25,12:30,13:00,班,on_duty
US00024,2026-06-13,US202603260013,26,13:00,13:30,班,on_duty
US00024,2026-06-13,US202603260013,27,13:30,14:00,班,on_duty
US00024,2026-06-13,US202603260013,28,14:00,14:30,班,on_duty
US00024,2026-06-13,US202605140003,12,06:00,06:30,班,on_duty
US00024,2026-06-13,US202605140003,13,06:30,07:00,班,on_duty
US00024,2026-06-13,US202605140003,14,07:00,07:30,班,on_duty
US00024,2026-06-13,US202605140003,15,07:30,08:00,班,on_duty
US00024,2026-06-13,US202605140003,16,08:00,08:30,班,on_duty
US00024,2026-06-13,US202605140003,17,08:30,09:00,班,on_duty
US00024,2026-06-13,US202605140003,18,09:00,09:30,休,rest
US00024,2026-06-13,US202605140003,19,09:30,10:00,休,rest
US00024,2026-06-13,US202605140003,20,10:00,10:30,班,on_duty
US00024,2026-06-13,US202605140003,21,10:30,11:00,班,on_duty
US00024,2026-06-13,US202605140003,22,11:00,11:30,班,on_duty
US00024,2026-06-13,US202605140003,23,11:30,12:00,班,on_duty
US00024,2026-06-13,US202605140003,24,12:00,12:30,班,on_duty
US00024,2026-06-13,US202605140003,25,12:30,13:00,班,on_duty
US00024,2026-06-13,US202605140003,26,13:00,13:30,班,on_duty
US00024,2026-06-13,US202605140003,27,13:30,14:00,班,on_duty
US00024,2026-06-13,US202605140003,28,14:00,14:30,班,on_duty
US00024,2026-06-14,US202506260005,12,06:00,06:30,班,on_duty
US00024,2026-06-14,US202506260005,13,06:30,07:00,班,on_duty
US00024,2026-06-14,US202506260005,14,07:00,07:30,班,on_duty
US00024,2026-06-14,US202506260005,15,07:30,08:00,班,on_duty
US00024,2026-06-14,US202506260005,16,08:00,08:30,班,on_duty
US00024,2026-06-14,US202506260005,17,08:30,09:00,班,on_duty
US00024,2026-06-14,US202506260005,18,09:00,09:30,休,rest
US00024,2026-06-14,US202506260005,19,09:30,10:00,休,rest
US00024,2026-06-14,US202506260005,20,10:00,10:30,班,on_duty
US00024,2026-06-14,US202506260005,21,10:30,11:00,班,on_duty
US00024,2026-06-14,US202506260005,22,11:00,11:30,班,on_duty
US00024,2026-06-14,US202506260005,23,11:30,12:00,班,on_duty
US00024,2026-06-14,US202506260005,24,12:00,12:30,班,on_duty
US00024,2026-06-14,US202506260005,25,12:30,13:00,班,on_duty
US00024,2026-06-14,US202506260005,26,13:00,13:30,班,on_duty
US00024,2026-06-14,US202506260005,27,13:30,14:00,班,on_duty
US00024,2026-06-14,US202506260005,28,14:00,14:30,班,on_duty
US00024,2026-06-14,US202509300006,22,11:00,11:30,班,on_duty
US00024,2026-06-14,US202509300006,23,11:30,12:00,班,on_duty
US00024,2026-06-14,US202509300006,24,12:00,12:30,班,on_duty
US00024,2026-06-14,US202509300006,25,12:30,13:00,班,on_duty
US00024,2026-06-14,US202509300006,26,13:00,13:30,班,on_duty
US00024,2026-06-14,US202509300006,27,13:30,14:00,休,rest
US00024,2026-06-14,US202509300006,28,14:00,14:30,休,rest
US00024,2026-06-14,US202509300006,29,14:30,15:00,班,on_duty
US00024,2026-06-14,US202509300006,30,15:00,15:30,班,on_duty
US00024,2026-06-14,US202509300006,31,15:30,16:00,班,on_duty
US00024,2026-06-14,US202509300006,32,16:00,16:30,班,on_duty
US00024,2026-06-14,US202509300006,33,16:30,17:00,班,on_duty
US00024,2026-06-14,US202509300006,34,17:00,17:30,班,on_duty
US00024,2026-06-14,US202509300006,35,17:30,18:00,班,on_duty
US00024,2026-06-14,US202509300006,36,18:00,18:30,班,on_duty
US00024,2026-06-14,US202509300006,37,18:30,19:00,班,on_duty
US00024,2026-06-14,US202509300006,38,19:00,19:30,班,on_duty
US00024,2026-06-14,US202602180012,22,11:00,11:30,班,on_duty
US00024,2026-06-14,US202602180012,23,11:30,12:00,班,on_duty
US00024,2026-06-14,US202602180012,24,12:00,12:30,班,on_duty
US00024,2026-06-14,US202602180012,25,12:30,13:00,班,on_duty
US00024,2026-06-14,US202602180012,26,13:00,13:30,班,on_duty
US00024,2026-06-14,US202602180012,27,13:30,14:00,休,rest
US00024,2026-06-14,US202602180012,28,14:00,14:30,休,rest
US00024,2026-06-14,US202602180012,29,14:30,15:00,班,on_duty
US00024,2026-06-14,US202602180012,30,15:00,15:30,班,on_duty
US00024,2026-06-14,US202602180012,31,15:30,16:00,班,on_duty
US00024,2026-06-14,US202602180012,32,16:00,16:30,班,on_duty
US00024,2026-06-14,US202602180012,33,16:30,17:00,班,on_duty
US00024,2026-06-14,US202602180012,34,17:00,17:30,班,on_duty
US00024,2026-06-14,US202602180012,35,17:30,18:00,班,on_duty
US00024,2026-06-14,US202602180012,36,18:00,18:30,班,on_duty
US00024,2026-06-14,US202602180012,37,18:30,19:00,班,on_duty
US00024,2026-06-14,US202602180012,38,19:00,19:30,班,on_duty
US00024,2026-06-14,US202603260013,12,06:00,06:30,班,on_duty
US00024,2026-06-14,US202603260013,13,06:30,07:00,班,on_duty
US00024,2026-06-14,US202603260013,14,07:00,07:30,班,on_duty
US00024,2026-06-14,US202603260013,15,07:30,08:00,班,on_duty
US00024,2026-06-14,US202603260013,16,08:00,08:30,班,on_duty
US00024,2026-06-14,US202603260013,17,08:30,09:00,班,on_duty
US00024,2026-06-14,US202603260013,18,09:00,09:30,班,on_duty
US00024,2026-06-14,US202603260013,19,09:30,10:00,班,on_duty
US00024,2026-06-14,US202603260013,20,10:00,10:30,班,on_duty
US00024,2026-06-14,US202603260013,21,10:30,11:00,班,on_duty
US00024,2026-06-14,US202603260013,22,11:00,11:30,休,rest
US00024,2026-06-14,US202603260013,23,11:30,12:00,休,rest
US00024,2026-06-14,US202603260013,24,12:00,12:30,班,on_duty
US00024,2026-06-14,US202603260013,25,12:30,13:00,班,on_duty
US00024,2026-06-14,US202603260013,26,13:00,13:30,班,on_duty
US00024,2026-06-14,US202603260013,27,13:30,14:00,班,on_duty
US00024,2026-06-14,US202603260013,28,14:00,14:30,班,on_duty
US00024,2026-06-14,US202605140003,12,06:00,06:30,班,on_duty
US00024,2026-06-14,US202605140003,13,06:30,07:00,班,on_duty
US00024,2026-06-14,US202605140003,14,07:00,07:30,班,on_duty
US00024,2026-06-14,US202605140003,15,07:30,08:00,班,on_duty
US00024,2026-06-14,US202605140003,16,08:00,08:30,班,on_duty
US00024,2026-06-14,US202605140003,17,08:30,09:00,班,on_duty
US00024,2026-06-14,US202605140003,18,09:00,09:30,班,on_duty
US00024,2026-06-14,US202605140003,19,09:30,10:00,班,on_duty
US00024,2026-06-14,US202605140003,20,10:00,10:30,班,on_duty
US00024,2026-06-14,US202605140003,21,10:30,11:00,班,on_duty
US00024,2026-06-14,US202605140003,22,11:00,11:30,休,rest
US00024,2026-06-14,US202605140003,23,11:30,12:00,休,rest
US00024,2026-06-14,US202605140003,24,12:00,12:30,班,on_duty
US00024,2026-06-14,US202605140003,25,12:30,13:00,班,on_duty
US00024,2026-06-14,US202605140003,26,13:00,13:30,班,on_duty
US00024,2026-06-14,US202605140003,27,13:30,14:00,班,on_duty
US00024,2026-06-14,US202605140003,28,14:00,14:30,班,on_duty
US00025,2026-06-08,US202509020005,12,06:00,06:30,班,on_duty
US00025,2026-06-08,US202509020005,13,06:30,07:00,班,on_duty
US00025,2026-06-08,US202509020005,14,07:00,07:30,班,on_duty
US00025,2026-06-08,US202509020005,15,07:30,08:00,班,on_duty
US00025,2026-06-08,US202509020005,16,08:00,08:30,班,on_duty
US00025,2026-06-08,US202509020005,17,08:30,09:00,班,on_duty
US00025,2026-06-08,US202509020005,18,09:00,09:30,休,rest
US00025,2026-06-08,US202509020005,19,09:30,10:00,休,rest
US00025,2026-06-08,US202509020005,20,10:00,10:30,班,on_duty
US00025,2026-06-08,US202509020005,21,10:30,11:00,班,on_duty
US00025,2026-06-08,US202509020005,22,11:00,11:30,班,on_duty
US00025,2026-06-08,US202509020005,23,11:30,12:00,班,on_duty
US00025,2026-06-08,US202509020005,24,12:00,12:30,班,on_duty
US00025,2026-06-08,US202509020005,25,12:30,13:00,班,on_duty
US00025,2026-06-08,US202509020005,26,13:00,13:30,班,on_duty
US00025,2026-06-08,US202509020005,27,13:30,14:00,班,on_duty
US00025,2026-06-08,US202509020005,28,14:00,14:30,班,on_duty
US00025,2026-06-08,US202509090009,29,14:30,15:00,班,on_duty
US00025,2026-06-08,US202509090009,30,15:00,15:30,班,on_duty
US00025,2026-06-08,US202509090009,31,15:30,16:00,班,on_duty
US00025,2026-06-08,US202509090009,32,16:00,16:30,班,on_duty
US00025,2026-06-08,US202509090009,33,16:30,17:00,班,on_duty
US00025,2026-06-08,US202509090009,34,17:00,17:30,休,rest
US00025,2026-06-08,US202509090009,35,17:30,18:00,休,rest
US00025,2026-06-08,US202509090009,36,18:00,18:30,班,on_duty
US00025,2026-06-08,US202509090009,37,18:30,19:00,班,on_duty
US00025,2026-06-08,US202509090009,38,19:00,19:30,班,on_duty
US00025,2026-06-08,US202509090009,39,19:30,20:00,班,on_duty
US00025,2026-06-08,US202509090009,40,20:00,20:30,班,on_duty
US00025,2026-06-08,US202509090009,41,20:30,21:00,班,on_duty
US00025,2026-06-08,US202509090009,42,21:00,21:30,班,on_duty
US00025,2026-06-08,US202509090009,43,21:30,22:00,班,on_duty
US00025,2026-06-08,US202510010001,32,16:00,16:30,班,on_duty
US00025,2026-06-08,US202510010001,33,16:30,17:00,班,on_duty
US00025,2026-06-08,US202510010001,34,17:00,17:30,班,on_duty
US00025,2026-06-08,US202510010001,35,17:30,18:00,班,on_duty
US00025,2026-06-08,US202510010001,36,18:00,18:30,班,on_duty
US00025,2026-06-08,US202510010001,37,18:30,19:00,休,rest
US00025,2026-06-08,US202510010001,38,19:00,19:30,休,rest
US00025,2026-06-08,US202510010001,39,19:30,20:00,班,on_duty
US00025,2026-06-08,US202510010001,40,20:00,20:30,班,on_duty
US00025,2026-06-08,US202510010001,41,20:30,21:00,班,on_duty
US00025,2026-06-08,US202510010001,42,21:00,21:30,班,on_duty
US00025,2026-06-08,US202510010001,43,21:30,22:00,班,on_duty
US00025,2026-06-08,US202601130006,20,10:00,10:30,班,on_duty
US00025,2026-06-08,US202601130006,21,10:30,11:00,班,on_duty
US00025,2026-06-08,US202601130006,22,11:00,11:30,班,on_duty
US00025,2026-06-08,US202601130006,23,11:30,12:00,班,on_duty
US00025,2026-06-08,US202601130006,24,12:00,12:30,班,on_duty
US00025,2026-06-08,US202601130006,25,12:30,13:00,班,on_duty
US00025,2026-06-08,US202601130006,26,13:00,13:30,休,rest
US00025,2026-06-08,US202601130006,27,13:30,14:00,休,rest
US00025,2026-06-08,US202601130006,28,14:00,14:30,班,on_duty
US00025,2026-06-08,US202601130006,29,14:30,15:00,班,on_duty
US00025,2026-06-08,US202601130006,30,15:00,15:30,班,on_duty
US00025,2026-06-08,US202601130006,31,15:30,16:00,班,on_duty
US00025,2026-06-08,US202601130006,32,16:00,16:30,班,on_duty
US00025,2026-06-08,US202601130006,33,16:30,17:00,班,on_duty
US00025,2026-06-08,US202601130006,34,17:00,17:30,班,on_duty
US00025,2026-06-08,US202601130006,35,17:30,18:00,班,on_duty
US00025,2026-06-08,US202602180002,16,08:00,08:30,班,on_duty
US00025,2026-06-08,US202602180002,17,08:30,09:00,班,on_duty
US00025,2026-06-08,US202602180002,18,09:00,09:30,班,on_duty
US00025,2026-06-08,US202602180002,19,09:30,10:00,班,on_duty
US00025,2026-06-08,US202602180002,20,10:00,10:30,班,on_duty
US00025,2026-06-08,US202602180002,21,10:30,11:00,班,on_duty
US00025,2026-06-08,US202602180002,22,11:00,11:30,班,on_duty
US00025,2026-06-08,US202602180002,23,11:30,12:00,班,on_duty
US00025,2026-06-08,US202602180002,24,12:00,12:30,班,on_duty
US00025,2026-06-08,US202602180002,25,12:30,13:00,班,on_duty
US00025,2026-06-08,US202603100005,12,06:00,06:30,班,on_duty
US00025,2026-06-08,US202603100005,13,06:30,07:00,班,on_duty
US00025,2026-06-08,US202603100005,14,07:00,07:30,班,on_duty
US00025,2026-06-08,US202603100005,15,07:30,08:00,班,on_duty
US00025,2026-06-08,US202603100005,16,08:00,08:30,班,on_duty
US00025,2026-06-08,US202603100005,17,08:30,09:00,班,on_duty
US00025,2026-06-08,US202603100005,18,09:00,09:30,班,on_duty
US00025,2026-06-08,US202603100005,19,09:30,10:00,班,on_duty
US00025,2026-06-08,US202603100005,20,10:00,10:30,休,rest
US00025,2026-06-08,US202603100005,21,10:30,11:00,休,rest
US00025,2026-06-08,US202603100005,22,11:00,11:30,班,on_duty
US00025,2026-06-08,US202603100005,23,11:30,12:00,班,on_duty
US00025,2026-06-08,US202603100005,24,12:00,12:30,班,on_duty
US00025,2026-06-08,US202603100005,25,12:30,13:00,班,on_duty
US00025,2026-06-08,US202603100005,26,13:00,13:30,班,on_duty
US00025,2026-06-08,US202603100005,27,13:30,14:00,班,on_duty
US00025,2026-06-08,US202603100005,28,14:00,14:30,班,on_duty
US00025,2026-06-08,US202604020008,31,15:30,16:00,班,on_duty
US00025,2026-06-08,US202604020008,32,16:00,16:30,班,on_duty
US00025,2026-06-08,US202604020008,33,16:30,17:00,班,on_duty
US00025,2026-06-08,US202604020008,34,17:00,17:30,班,on_duty
US00025,2026-06-08,US202604020008,35,17:30,18:00,班,on_duty
US00025,2026-06-08,US202604020008,36,18:00,18:30,班,on_duty
US00025,2026-06-08,US202604020008,37,18:30,19:00,休,rest
US00025,2026-06-08,US202604020008,38,19:00,19:30,休,rest
US00025,2026-06-08,US202604020008,39,19:30,20:00,班,on_duty
US00025,2026-06-08,US202604020008,40,20:00,20:30,班,on_duty
US00025,2026-06-08,US202604020008,41,20:30,21:00,班,on_duty
US00025,2026-06-08,US202604020008,42,21:00,21:30,班,on_duty
US00025,2026-06-08,US202604020008,43,21:30,22:00,班,on_duty
US00025,2026-06-08,US202604160003,28,14:00,14:30,班,on_duty
US00025,2026-06-08,US202604160003,29,14:30,15:00,班,on_duty
US00025,2026-06-08,US202604160003,30,15:00,15:30,班,on_duty
US00025,2026-06-08,US202604160003,31,15:30,16:00,班,on_duty
US00025,2026-06-08,US202604160003,32,16:00,16:30,班,on_duty
US00025,2026-06-08,US202604160003,33,16:30,17:00,班,on_duty
US00025,2026-06-08,US202604160003,34,17:00,17:30,班,on_duty
US00025,2026-06-08,US202604160003,35,17:30,18:00,班,on_duty
US00025,2026-06-08,US202604160003,36,18:00,18:30,休,rest
US00025,2026-06-08,US202604160003,37,18:30,19:00,休,rest
US00025,2026-06-08,US202604160003,38,19:00,19:30,班,on_duty
US00025,2026-06-08,US202604160003,39,19:30,20:00,班,on_duty
US00025,2026-06-08,US202604160003,40,20:00,20:30,班,on_duty
US00025,2026-06-08,US202604160003,41,20:30,21:00,班,on_duty
US00025,2026-06-08,US202604160003,42,21:00,21:30,班,on_duty
US00025,2026-06-08,US202604160003,43,21:30,22:00,班,on_duty
US00025,2026-06-09,US202507090002,16,08:00,08:30,班,on_duty
US00025,2026-06-09,US202507090002,17,08:30,09:00,班,on_duty
US00025,2026-06-09,US202507090002,18,09:00,09:30,班,on_duty
US00025,2026-06-09,US202507090002,19,09:30,10:00,班,on_duty
US00025,2026-06-09,US202507090002,20,10:00,10:30,班,on_duty
US00025,2026-06-09,US202507090002,21,10:30,11:00,班,on_duty
US00025,2026-06-09,US202507090002,22,11:00,11:30,班,on_duty
US00025,2026-06-09,US202507090002,23,11:30,12:00,班,on_duty
US00025,2026-06-09,US202507090002,24,12:00,12:30,休,rest
US00025,2026-06-09,US202507090002,25,12:30,13:00,休,rest
US00025,2026-06-09,US202507090002,26,13:00,13:30,班,on_duty
US00025,2026-06-09,US202507090002,27,13:30,14:00,班,on_duty
US00025,2026-06-09,US202507090002,28,14:00,14:30,班,on_duty
US00025,2026-06-09,US202507090002,29,14:30,15:00,班,on_duty
US00025,2026-06-09,US202507090002,30,15:00,15:30,班,on_duty
US00025,2026-06-09,US202507090002,31,15:30,16:00,班,on_duty
US00025,2026-06-09,US202509020005,12,06:00,06:30,班,on_duty
US00025,2026-06-09,US202509020005,13,06:30,07:00,班,on_duty
US00025,2026-06-09,US202509020005,14,07:00,07:30,班,on_duty
US00025,2026-06-09,US202509020005,15,07:30,08:00,班,on_duty
US00025,2026-06-09,US202509020005,16,08:00,08:30,班,on_duty
US00025,2026-06-09,US202509020005,17,08:30,09:00,班,on_duty
US00025,2026-06-09,US202509020005,18,09:00,09:30,班,on_duty
US00025,2026-06-09,US202509020005,19,09:30,10:00,班,on_duty
US00025,2026-06-09,US202509020005,20,10:00,10:30,休,rest
US00025,2026-06-09,US202509020005,21,10:30,11:00,休,rest
US00025,2026-06-09,US202509020005,22,11:00,11:30,班,on_duty
US00025,2026-06-09,US202509020005,23,11:30,12:00,班,on_duty
US00025,2026-06-09,US202509020005,24,12:00,12:30,班,on_duty
US00025,2026-06-09,US202509020005,25,12:30,13:00,班,on_duty
US00025,2026-06-09,US202509020005,26,13:00,13:30,班,on_duty
US00025,2026-06-09,US202509020005,27,13:30,14:00,班,on_duty
US00025,2026-06-09,US202509020005,28,14:00,14:30,班,on_duty
US00025,2026-06-09,US202509230002,28,14:00,14:30,班,on_duty
US00025,2026-06-09,US202509230002,29,14:30,15:00,班,on_duty
US00025,2026-06-09,US202509230002,30,15:00,15:30,班,on_duty
US00025,2026-06-09,US202509230002,31,15:30,16:00,班,on_duty
US00025,2026-06-09,US202509230002,32,16:00,16:30,班,on_duty
US00025,2026-06-09,US202509230002,33,16:30,17:00,班,on_duty
US00025,2026-06-09,US202509230002,34,17:00,17:30,班,on_duty
US00025,2026-06-09,US202509230002,35,17:30,18:00,班,on_duty
US00025,2026-06-09,US202509230002,36,18:00,18:30,休,rest
US00025,2026-06-09,US202509230002,37,18:30,19:00,休,rest
US00025,2026-06-09,US202509230002,38,19:00,19:30,班,on_duty
US00025,2026-06-09,US202509230002,39,19:30,20:00,班,on_duty
US00025,2026-06-09,US202509230002,40,20:00,20:30,班,on_duty
US00025,2026-06-09,US202509230002,41,20:30,21:00,班,on_duty
US00025,2026-06-09,US202509230002,42,21:00,21:30,班,on_duty
US00025,2026-06-09,US202509230002,43,21:30,22:00,班,on_duty
US00025,2026-06-09,US202509230002,44,22:00,22:30,班,on_duty
US00025,2026-06-09,US202510010001,28,14:00,14:30,班,on_duty
US00025,2026-06-09,US202510010001,29,14:30,15:00,班,on_duty
US00025,2026-06-09,US202510010001,30,15:00,15:30,班,on_duty
US00025,2026-06-09,US202510010001,31,15:30,16:00,班,on_duty
US00025,2026-06-09,US202510010001,32,16:00,16:30,班,on_duty
US00025,2026-06-09,US202510010001,33,16:30,17:00,班,on_duty
